,,,,RESULTADOS DE LAS ELECCIONES REGIONALES 2004 - GOBERNADORES,,,,,,,,,
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42800,ESCUELA BASICA ESTADAL HORTENCIA PERAZA,CALLEJON 1 FRENTE MATADERO MUNICIPAL BARRIO LOS CORTIJOS GUANARE,3,459,95,101,23
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42800,ESCUELA BASICA ESTADAL HORTENCIA PERAZA,CALLEJON 1 FRENTE MATADERO MUNICIPAL BARRIO LOS CORTIJOS GUANARE,4,470,108,121,16
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42801,CASA DE SALUD,"AVENIDA SIMON BOLIVAR, SECTOR MEDERO, FRENTE A DOÑA PARRILLA",1,229,23,78,101
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42802,ESCUELA BASICA AMADIO MARQUEZ,CALLE PRINCIPAL BARRIO SANTA MARIA GUANARE,1,560,72,172,29
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42802,ESCUELA BASICA AMADIO MARQUEZ,CALLE PRINCIPAL BARRIO SANTA MARIA GUANARE,2,562,68,191,26
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42802,ESCUELA BASICA AMADIO MARQUEZ,CALLE PRINCIPAL BARRIO SANTA MARIA GUANARE,3,572,89,172,16
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42802,ESCUELA BASICA AMADIO MARQUEZ,CALLE PRINCIPAL BARRIO SANTA MARIA GUANARE,4,583,93,178,24
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42802,ESCUELA BASICA AMADIO MARQUEZ,CALLE PRINCIPAL BARRIO SANTA MARIA GUANARE,5,601,90,190,12
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42803,ESCUELA BASICA TRADICIONAL NUMERO 469 ANTONIO JOSE DE SUCRE,SEGUNDA CALLE BARRIO EL MEDERO GUANARE,1,322,57,132,9
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42803,ESCUELA BASICA TRADICIONAL NUMERO 469 ANTONIO JOSE DE SUCRE,SEGUNDA CALLE BARRIO EL MEDERO GUANARE,2,328,61,129,16
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42804,ESCUELA BASICA ESTADAL RAFAEL ROBERTO GAVIDIA,BARRIO LA VICTORIA,1,280,77,85,4
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42805,NUCLEO RURAL NUMERO 289 ESCUELA ESTADAL NUMERO 49.,BOQUERON,1,124,12,66,12
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42806,MODULO POLICIAL JUAN PABLO II,"URB. JUAN PABLO II, MANZANA  1-4",1,446,156,254,23
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42807,JARDIN DE INFANCIA,URBANIZACION FRANCISO DE MIRANDA AL LADO DE LA CANCHA CALLE NUMERO 5,1,267,97,82,3
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42807,JARDIN DE INFANCIA,URBANIZACION FRANCISO DE MIRANDA AL LADO DE LA CANCHA CALLE NUMERO 5,2,267,91,86,1
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42808,CENTRO DE ATENCION INTEGRAL,CALLE 4 SECTOR 5 URBANIZACION JOSE ANTONIO PAEZ,1,404,136,123,3
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42808,CENTRO DE ATENCION INTEGRAL,CALLE 4 SECTOR 5 URBANIZACION JOSE ANTONIO PAEZ,2,405,77,179,7
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42809,COLEGIO UNIVERSITARIO FERMIN TORO,"SECTOR LOS PROCERES, AVENIDA PRINCIPAL, AL LADO DE RADIO ESTELAR",1,582,174,155,17
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42809,COLEGIO UNIVERSITARIO FERMIN TORO,"SECTOR LOS PROCERES, AVENIDA PRINCIPAL, AL LADO DE RADIO ESTELAR",2,579,166,152,16
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42810,ESCUELA BASICA GIRALUNA,AVENIDA CANTO A ESPAÑA URBANIZACION ANDRES ELOY BLANCO GUANARE,1,597,205,111,20
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42810,ESCUELA BASICA GIRALUNA,AVENIDA CANTO A ESPAÑA URBANIZACION ANDRES ELOY BLANCO GUANARE,2,603,216,122,1
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42810,ESCUELA BASICA GIRALUNA,AVENIDA CANTO A ESPAÑA URBANIZACION ANDRES ELOY BLANCO GUANARE,3,601,211,112,21
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42810,ESCUELA BASICA GIRALUNA,AVENIDA CANTO A ESPAÑA URBANIZACION ANDRES ELOY BLANCO GUANARE,4,582,216,96,26
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42811,ESCUELA BASICA ORLANDO GIL CASA DIEGO,URBANIZACION FRANCISCO DE MIRANDA GUANARE,1,596,184,163,11
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42811,ESCUELA BASICA ORLANDO GIL CASA DIEGO,URBANIZACION FRANCISCO DE MIRANDA GUANARE,2,586,180,142,14
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42811,ESCUELA BASICA ORLANDO GIL CASA DIEGO,URBANIZACION FRANCISCO DE MIRANDA GUANARE,3,585,179,148,15
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42811,ESCUELA BASICA ORLANDO GIL CASA DIEGO,URBANIZACION FRANCISCO DE MIRANDA GUANARE,4,589,180,151,10
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42811,ESCUELA BASICA ORLANDO GIL CASA DIEGO,URBANIZACION FRANCISCO DE MIRANDA GUANARE,5,599,182,137,14
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42820,ESCUELA BASICA JOSE MARIA VARGAS,CALLE 5 NUMERO 3-64 BARRIO CURAZAO GUANARE,1,549,151,112,17
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42820,ESCUELA BASICA JOSE MARIA VARGAS,CALLE 5 NUMERO 3-64 BARRIO CURAZAO GUANARE,2,558,163,108,18
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42820,ESCUELA BASICA JOSE MARIA VARGAS,CALLE 5 NUMERO 3-64 BARRIO CURAZAO GUANARE,3,600,180,118,18
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42821,BIBLIOTECA PUBLICA DOCTOR ALIRIO UGARTE PELAYO,"CARRERA 03 FRENTE A LA RESIDENCIA DE GOBERNADORES, BARRIO CURAZAO, GUANARE",2,582,162,111,25
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42822,COLEGIO DE INGENIEROS,CALLE 24 DE JUNIO VIA KILOVATICOS,1,589,137,116,21
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42822,COLEGIO DE INGENIEROS,CALLE 24 DE JUNIO VIA KILOVATICOS,2,570,144,128,14
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42822,COLEGIO DE INGENIEROS,CALLE 24 DE JUNIO VIA KILOVATICOS,3,583,147,127,20
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42830,CICLO COMBINADO JOSE VICENTE DE UNDA,AVENIDA UNDA BARRIO MATURIN GUANARE,1,537,115,106,19
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42830,CICLO COMBINADO JOSE VICENTE DE UNDA,AVENIDA UNDA BARRIO MATURIN GUANARE,2,545,115,124,11
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42830,CICLO COMBINADO JOSE VICENTE DE UNDA,AVENIDA UNDA BARRIO MATURIN GUANARE,3,534,127,117,33
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42830,CICLO COMBINADO JOSE VICENTE DE UNDA,AVENIDA UNDA BARRIO MATURIN GUANARE,4,538,121,97,12
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42832,ESCUELA POPULAR CATOLICA FE Y ALEGRIA,PRIMERA CALLE BARRIO FE Y ALEGRIA GUANARE,1,531,144,117,16
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42832,ESCUELA POPULAR CATOLICA FE Y ALEGRIA,PRIMERA CALLE BARRIO FE Y ALEGRIA GUANARE,2,521,140,135,22
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42832,ESCUELA POPULAR CATOLICA FE Y ALEGRIA,PRIMERA CALLE BARRIO FE Y ALEGRIA GUANARE,3,522,175,133,8
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42840,ESCUELA ANDRES ELOY BLANCO,CARRETERA VIA GATO NEGRO BARRIO LA PASTORA GUANARE,1,410,74,123,12
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42840,ESCUELA ANDRES ELOY BLANCO,CARRETERA VIA GATO NEGRO BARRIO LA PASTORA GUANARE,2,406,93,110,5
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42840,ESCUELA ANDRES ELOY BLANCO,CARRETERA VIA GATO NEGRO BARRIO LA PASTORA GUANARE,3,428,80,113,13
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42842,CENTRO MATERNAL BLANCA R. PEREZ,CALLE PRINCIPAL URBANIZACION LOS PINOS,1,388,166,97,7
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42850,GRUPO ESCOLAR NACIONAL DIEGO ANTONIO BRICEÑO,BARRIO EL PROGRESO GUANARE,1,516,100,137,23
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42850,GRUPO ESCOLAR NACIONAL DIEGO ANTONIO BRICEÑO,BARRIO EL PROGRESO GUANARE,2,514,93,150,15
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42850,GRUPO ESCOLAR NACIONAL DIEGO ANTONIO BRICEÑO,BARRIO EL PROGRESO GUANARE,3,512,88,130,38
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42850,GRUPO ESCOLAR NACIONAL DIEGO ANTONIO BRICEÑO,BARRIO EL PROGRESO GUANARE,4,509,115,132,16
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42850,GRUPO ESCOLAR NACIONAL DIEGO ANTONIO BRICEÑO,BARRIO EL PROGRESO GUANARE,5,536,100,148,27
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42860,ESCUELA BASICA ESTADAL GUILLERMO GAMARRA MARRERO,"BARRIO NUEVAS BRISAS, CALLE 01, DETRAS DEL HOTEL LA SULTANA",1,511,104,145,17
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42860,ESCUELA BASICA ESTADAL GUILLERMO GAMARRA MARRERO,"BARRIO NUEVAS BRISAS, CALLE 01, DETRAS DEL HOTEL LA SULTANA",2,515,112,126,19
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42860,ESCUELA BASICA ESTADAL GUILLERMO GAMARRA MARRERO,"BARRIO NUEVAS BRISAS, CALLE 01, DETRAS DEL HOTEL LA SULTANA",3,536,108,154,19
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42861,ESCUELA BASICA ARNOLDO JOSE PERAZA,AVENIDA PRINCIPAL BARRIO LAS AMERICAS GUANARE,1,553,97,159,36
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42861,ESCUELA BASICA ARNOLDO JOSE PERAZA,AVENIDA PRINCIPAL BARRIO LAS AMERICAS GUANARE,2,555,129,158,15
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42861,ESCUELA BASICA ARNOLDO JOSE PERAZA,AVENIDA PRINCIPAL BARRIO LAS AMERICAS GUANARE,3,541,99,179,14
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42863,ESCUELA BASICA PROFESORA CELINDA ADAMS,BARRIO SAN ANTONIO,1,413,92,133,11
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42863,ESCUELA BASICA PROFESORA CELINDA ADAMS,BARRIO SAN ANTONIO,2,398,97,120,12
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42864,ESCUELA BASICA VIRGINIA DE RAMOS,CALLE 2 BARRIO BUENOS AIRES,1,535,151,145,28
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42864,ESCUELA BASICA VIRGINIA DE RAMOS,CALLE 2 BARRIO BUENOS AIRES,2,524,154,156,16
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42870,ESCUELA BASICA CIUDAD DE GUANARE,CALLE 26 BARRIO CEMENTERIO GUANARE,1,524,112,135,16
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42870,ESCUELA BASICA CIUDAD DE GUANARE,CALLE 26 BARRIO CEMENTERIO GUANARE,2,528,139,123,10
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42870,ESCUELA BASICA CIUDAD DE GUANARE,CALLE 26 BARRIO CEMENTERIO GUANARE,3,508,118,125,11
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42870,ESCUELA BASICA CIUDAD DE GUANARE,CALLE 26 BARRIO CEMENTERIO GUANARE,4,521,105,123,22
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42870,ESCUELA BASICA CIUDAD DE GUANARE,CALLE 26 BARRIO CEMENTERIO GUANARE,5,508,136,132,15
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42870,ESCUELA BASICA CIUDAD DE GUANARE,CALLE 26 BARRIO CEMENTERIO GUANARE,6,554,142,130,20
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42871,CICLO DIVERCIFICADO CARLOS EMILIO MUÑOZ ORAA,AVENIDA JUAN FERNANDEZ DE LEON,1,568,138,146,18
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42871,CICLO DIVERCIFICADO CARLOS EMILIO MUÑOZ ORAA,AVENIDA JUAN FERNANDEZ DE LEON,2,556,132,152,11
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42871,CICLO DIVERCIFICADO CARLOS EMILIO MUÑOZ ORAA,AVENIDA JUAN FERNANDEZ DE LEON,3,584,145,143,20
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42880,ESCUELA BASICA JUAN FERNANDEZ DE LEON,CALLE 15 NUMERO 12-37 BARRIO LA ARENOSA GUANARE,1,558,163,124,12
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42880,ESCUELA BASICA JUAN FERNANDEZ DE LEON,CALLE 15 NUMERO 12-37 BARRIO LA ARENOSA GUANARE,2,531,178,106,22
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42880,ESCUELA BASICA JUAN FERNANDEZ DE LEON,CALLE 15 NUMERO 12-37 BARRIO LA ARENOSA GUANARE,3,570,173,114,18
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42880,ESCUELA BASICA JUAN FERNANDEZ DE LEON,CALLE 15 NUMERO 12-37 BARRIO LA ARENOSA GUANARE,4,563,171,118,27
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42880,ESCUELA BASICA JUAN FERNANDEZ DE LEON,CALLE 15 NUMERO 12-37 BARRIO LA ARENOSA GUANARE,5,569,166,116,26
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42880,ESCUELA BASICA JUAN FERNANDEZ DE LEON,CALLE 15 NUMERO 12-37 BARRIO LA ARENOSA GUANARE,6,570,169,122,12
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42880,ESCUELA BASICA JUAN FERNANDEZ DE LEON,CALLE 15 NUMERO 12-37 BARRIO LA ARENOSA GUANARE,7,542,179,108,18
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42880,ESCUELA BASICA JUAN FERNANDEZ DE LEON,CALLE 15 NUMERO 12-37 BARRIO LA ARENOSA GUANARE,8,458,151,105,10
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42881,ESCUELA BASICA ANA DE ZAMBRANO ROA,AVENIDA UNDA CON CARRERA 14 GUANARE,1,522,147,142,17
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42881,ESCUELA BASICA ANA DE ZAMBRANO ROA,AVENIDA UNDA CON CARRERA 14 GUANARE,2,525,152,142,15
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42882,ESCUELA TECNICA INDUSTRIAL GUANARE,VIA URBANIZACION LOS PINOS GATO NEGRO SECTOR LOS CANALES,1,474,97,136,14
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42882,ESCUELA TECNICA INDUSTRIAL GUANARE,VIA URBANIZACION LOS PINOS GATO NEGRO SECTOR LOS CANALES,2,469,128,171,12
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42890,ESCUELA BASICA DON SIMON RODRIGUEZ,BARRIO SANTA ROSA FINAL CALLE PRINCIPAL,1,377,97,78,4
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42890,ESCUELA BASICA DON SIMON RODRIGUEZ,BARRIO SANTA ROSA FINAL CALLE PRINCIPAL,2,368,102,75,9
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42893,JARDIN DE INFANCIA LOS CACHORRITOS,CALLE PRINCIPAL BARRIO CUATRICENTENARIO GUANARE,1,280,57,108,12
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42893,JARDIN DE INFANCIA LOS CACHORRITOS,CALLE PRINCIPAL BARRIO CUATRICENTENARIO GUANARE,2,278,45,117,15
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42895,ESCUELA BASICA LIBERTADOR,SEGUNDA CALLE BARRIO LIBERTADOR CALLE PRINCIPAL GUANARE,1,385,49,173,15
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42895,ESCUELA BASICA LIBERTADOR,SEGUNDA CALLE BARRIO LIBERTADOR CALLE PRINCIPAL GUANARE,2,385,58,192,13
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42900,ESCUELA BASICA NACIONAL DOCTOR MELITON VARGAS,CALLE 22 NUMERO 0-60 BARRIO LA PEÑITA GUANARE,1,509,143,113,22
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42900,ESCUELA BASICA NACIONAL DOCTOR MELITON VARGAS,CALLE 22 NUMERO 0-60 BARRIO LA PEÑITA GUANARE,2,530,168,106,20
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42900,ESCUELA BASICA NACIONAL DOCTOR MELITON VARGAS,CALLE 22 NUMERO 0-60 BARRIO LA PEÑITA GUANARE,3,513,150,112,9
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42900,ESCUELA BASICA NACIONAL DOCTOR MELITON VARGAS,CALLE 22 NUMERO 0-60 BARRIO LA PEÑITA GUANARE,4,493,135,122,11
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42900,ESCUELA BASICA NACIONAL DOCTOR MELITON VARGAS,CALLE 22 NUMERO 0-60 BARRIO LA PEÑITA GUANARE,5,508,137,110,23
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42900,ESCUELA BASICA NACIONAL DOCTOR MELITON VARGAS,CALLE 22 NUMERO 0-60 BARRIO LA PEÑITA GUANARE,6,529,125,123,32
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42900,ESCUELA BASICA NACIONAL DOCTOR MELITON VARGAS,CALLE 22 NUMERO 0-60 BARRIO LA PEÑITA GUANARE,7,555,158,114,17
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42920,ESCUELA BASICA NACIONAL DOCTOR MIGUEL ORAA,CARRETERA 1 NUMERO 3-68 BARRIO SUCRE GUANARE,1,524,117,131,17
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42920,ESCUELA BASICA NACIONAL DOCTOR MIGUEL ORAA,CARRETERA 1 NUMERO 3-68 BARRIO SUCRE GUANARE,2,511,110,136,17
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42920,ESCUELA BASICA NACIONAL DOCTOR MIGUEL ORAA,CARRETERA 1 NUMERO 3-68 BARRIO SUCRE GUANARE,3,513,113,152,16
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42920,ESCUELA BASICA NACIONAL DOCTOR MIGUEL ORAA,CARRETERA 1 NUMERO 3-68 BARRIO SUCRE GUANARE,4,557,136,161,12
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42930,ESCUELA ESTADAL CONCENTRADA BASICA NUMERO 33,BARRIO LAS FLORES GUANARE,1,405,92,122,4
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42930,ESCUELA ESTADAL CONCENTRADA BASICA NUMERO 33,BARRIO LAS FLORES GUANARE,2,406,78,127,20
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42941,CICLO BASICO COMBINADO DOCTOR FELIX SATURNINO ARISA,BARRIO SAN JOSE,1,429,120,78,19
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42941,CICLO BASICO COMBINADO DOCTOR FELIX SATURNINO ARISA,BARRIO SAN JOSE,2,424,104,121,11
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42941,CICLO BASICO COMBINADO DOCTOR FELIX SATURNINO ARISA,BARRIO SAN JOSE,3,427,108,114,16
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42950,TEATRO TEMPO,CARRERA 3 ENTRE 17 Y 18 GUANARE,1,425,116,101,2
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42951,ESCUELA BASICA DON ANTONIO TORREALBA,CALLE PRINCIPAL BELLO MONTE SECTOR 2,1,499,103,178,28
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42951,ESCUELA BASICA DON ANTONIO TORREALBA,CALLE PRINCIPAL BELLO MONTE SECTOR 2,2,497,91,168,22
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42960,INTERNADO JUDICIAL,CARRETERA NACIONAL VIA BARINAS,1,328,7,24,4
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42961,ESCUELA ESTADAL BASICA NICOMEDES CASTILLO,ENTRADA DESPUES DE CORPO-MERCADEO BARRIO LA IMPORTANCIA,1,477,91,121,23
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42961,ESCUELA ESTADAL BASICA NICOMEDES CASTILLO,ENTRADA DESPUES DE CORPO-MERCADEO BARRIO LA IMPORTANCIA,2,474,92,130,14
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42961,ESCUELA ESTADAL BASICA NICOMEDES CASTILLO,ENTRADA DESPUES DE CORPO-MERCADEO BARRIO LA IMPORTANCIA,3,460,89,122,13
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42963,PRE ESCOLAR MATILDE DE PIERLUISSI,URBANIZACION EL PLACER PRIMERA CALLE GUANARE,1,384,136,98,12
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42963,PRE ESCOLAR MATILDE DE PIERLUISSI,URBANIZACION EL PLACER PRIMERA CALLE GUANARE,2,380,140,79,11
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42964,ESCUELA BASICA ESTADAL 530,BARRIO CUATRICENTENARIO,1,446,70,162,25
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42964,ESCUELA BASICA ESTADAL 530,BARRIO CUATRICENTENARIO,2,437,73,147,8
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42965,ESCUELA CONCENTRADA 19 DE ABRIL,CALLE 7 BARRIO 19 DE ABRIL GUANARE,1,454,78,132,15
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42965,ESCUELA CONCENTRADA 19 DE ABRIL,CALLE 7 BARRIO 19 DE ABRIL GUANARE,2,451,90,137,15
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42965,ESCUELA CONCENTRADA 19 DE ABRIL,CALLE 7 BARRIO 19 DE ABRIL GUANARE,3,440,79,134,15
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42966,ESCUELA BASICA DOCTOR CARLOS RODRIGUEZ ORTIZ,SEGUNDA CALLE BARRIO EL CAMBIO GUANARE,1,375,113,113,13
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,42966,ESCUELA BASICA DOCTOR CARLOS RODRIGUEZ ORTIZ,SEGUNDA CALLE BARRIO EL CAMBIO GUANARE,2,371,113,101,11
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,43010,ESCUELA BASICA MIGUEL ANTONIO VASQUEZ,ASENTAMIENTO JOSE ANTONIO PAEZ GATO NEGRO,1,573,43,160,36
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,43010,ESCUELA BASICA MIGUEL ANTONIO VASQUEZ,ASENTAMIENTO JOSE ANTONIO PAEZ GATO NEGRO,2,560,47,160,27
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,43010,ESCUELA BASICA MIGUEL ANTONIO VASQUEZ,ASENTAMIENTO JOSE ANTONIO PAEZ GATO NEGRO,3,575,49,199,19
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,43010,ESCUELA BASICA MIGUEL ANTONIO VASQUEZ,ASENTAMIENTO JOSE ANTONIO PAEZ GATO NEGRO,4,545,51,175,26
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,43011,ESCUELA ESTADAL GRADUADA NUMERO 16 LA CURVA TERESA DE LA PARRA,CASERIO LA CURVA,1,258,53,91,6
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,43011,ESCUELA ESTADAL GRADUADA NUMERO 16 LA CURVA TERESA DE LA PARRA,CASERIO LA CURVA,2,266,47,92,5
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,43030,ESCUELA BASICA GILBERTO OROPEZA,CASERIO EL POTRERO,1,360,62,70,8
16,EDO. PORTUGUESA,3,CE. GUANARE,1,CM. GUANARE,43030,ESCUELA BASICA GILBERTO OROPEZA,CASERIO EL POTRERO,2,357,65,86,9
